     0.00000   -54.57983
     0.00000   -33.08525
     0.00000   -20.03575
     0.00000   -12.10041
     0.00000    -7.25372
     0.00000    -4.25856
     0.00000    -2.35040
     0.00000    -1.04219
     0.00000     0.00000
     0.00000     1.04219
     0.00000     2.35040
     0.00000     4.25856
     0.00000     7.25372
     0.00000    12.10041
     0.00000    20.03575
     0.00000    33.08525
     0.00000    54.57983

     0.60799   -54.57983
     0.60799   -33.08525
     0.60799   -20.03575
     0.60799   -12.10041
     0.60799    -7.25372
     0.60799    -4.25856
     0.60799    -2.35040
     0.60799    -1.04219
     0.60799     0.00000
     0.60799     1.04219
     0.60799     2.35040
     0.60799     4.25856
     0.60799     7.25372
     0.60799    12.10041
     0.60799    20.03575
     0.60799    33.08525
     0.60799    54.57983

     0.91198   -54.57983
     0.91198   -33.08525
     0.91198   -20.03575
     0.91198   -12.10041
     0.91198    -7.25372
     0.91198    -4.25856
     0.91198    -2.35040
     0.91198    -1.04219
     0.91198     0.00000
     0.91198     1.04219
     0.91198     2.35040
     0.91198     4.25856
     0.91198     7.25372
     0.91198    12.10041
     0.91198    20.03575
     0.91198    33.08525
     0.91198    54.57983

     1.34190   -54.57983
     1.34190   -33.08525
     1.34190   -20.03575
     1.34190   -12.10041
     1.34190    -7.25372
     1.34190    -4.25856
     1.34190    -2.35040
     1.34190    -1.04219
     1.34190     0.00000
     1.34190     1.04219
     1.34190     2.35040
     1.34190     4.25856
     1.34190     7.25372
     1.34190    12.10041
     1.34190    20.03575
     1.34190    33.08525
     1.34190    54.57983

     1.86843   -54.57983
     1.86843   -33.08525
     1.86843   -20.03575
     1.86843   -12.10041
     1.86843    -7.25372
     1.86843    -4.25856
     1.86843    -2.35040
     1.86843    -1.04219
     1.86843     0.00000
     1.86843     1.04219
     1.86843     2.35040
     1.86843     4.25856
     1.86843     7.25372
     1.86843    12.10041
     1.86843    20.03575
     1.86843    33.08525
     1.86843    54.57983

     2.51330   -54.57983
     2.51330   -33.08525
     2.51330   -20.03575
     2.51330   -12.10041
     2.51330    -7.25372
     2.51330    -4.25856
     2.51330    -2.35040
     2.51330    -1.04219
     2.51330     0.00000
     2.51330     1.04219
     2.51330     2.35040
     2.51330     4.25856
     2.51330     7.25372
     2.51330    12.10041
     2.51330    20.03575
     2.51330    33.08525
     2.51330    54.57983

     2.99395   -54.57983
     2.99395   -33.08525
     2.99395   -20.03575
     2.99395   -12.10041
     2.99395    -7.25372
     2.99395    -4.25856
     2.99395    -2.35040
     2.99395    -1.04219
     2.99395     0.00000
     2.99395     1.04219
     2.99395     2.35040
     2.99395     4.25856
     2.99395     7.25372
     2.99395    12.10041
     2.99395    20.03575
     2.99395    33.08525
     2.99395    54.57983

