     0.00000   -11.88163
     0.03040   -11.87088
     0.06080   -11.83864
     0.09120   -11.78494
     0.12160   -11.70988
     0.15200   -11.61356
     0.18240   -11.49611
     0.21280   -11.35770
     0.24320   -11.19857
     0.27359   -11.01893
     0.30399   -10.81908
     0.33439   -10.59938
     0.36479   -10.36021
     0.39519   -10.10200
     0.42559    -9.82526
     0.45599    -9.53058
     0.48639    -9.21859
     0.51679    -8.88999
     0.54719    -8.54560
     0.57759    -8.18634
     0.60799    -7.81316
     0.62826    -7.81161
     0.64852    -7.80703
     0.66879    -7.79955
     0.68905    -7.78945
     0.70932    -7.77707
     0.72959    -7.76287
     0.74985    -7.74741
     0.77012    -7.73130
     0.79038    -7.71524
     0.81065    -7.69996
     0.83092    -7.68620
     0.85118    -7.67463
     0.87145    -7.66588
     0.89172    -7.66043
     0.91198    -7.65858
     0.93348    -7.81963
     0.95497    -7.98061
     0.97647    -8.13924
     0.99797    -8.29372
     1.01946    -8.44268
     1.04096    -8.58500
     1.06245    -8.71982
     1.08395    -8.84647
     1.10544    -8.96437
     1.12694    -9.07310
     1.14843    -9.17230
     1.16993    -9.26168
     1.19143    -9.34101
     1.21292    -9.41011
     1.23442    -9.46880
     1.25591    -9.51698
     1.27741    -9.55455
     1.29890    -9.58143
     1.32040    -9.59758
     1.34190    -9.60296
     1.36822    -9.63714
     1.39455    -9.73255
     1.42088    -9.87277
     1.44720   -10.04054
     1.47353   -10.22224
     1.49986   -10.40833
     1.52618   -10.59242
     1.55251   -10.77028
     1.57884   -10.93906
     1.60516   -11.09675
     1.63149   -11.24194
     1.65782   -11.37362
     1.68414   -11.49108
     1.71047   -11.59373
     1.73680   -11.68115
     1.76312   -11.75304
     1.78945   -11.80919
     1.81578   -11.84940
     1.84210   -11.87357
     1.86843   -11.88163
     1.90067   -11.86954
     1.93292   -11.83330
     1.96516   -11.77302
     1.99740   -11.68894
     2.02965   -11.58137
     2.06189   -11.45071
     2.09413   -11.29756
     2.12638   -11.12266
     2.15862   -10.92695
     2.19086   -10.71166
     2.22311   -10.47844
     2.25535   -10.22938
     2.28759    -9.96722
     2.31984    -9.69566
     2.35208    -9.41945
     2.38432    -9.14475
     2.41657    -8.87931
     2.44881    -8.63209
     2.48105    -8.41240
     2.51330    -8.22800
     2.54534    -8.29509
     2.57739    -8.34966
     2.60943    -8.39156
     2.64147    -8.42050
     2.67352    -8.43610
     2.70556    -8.43798
     2.73760    -8.42573
     2.76965    -8.39899
     2.80169    -8.35756
     2.83374    -8.30132
     2.86578    -8.23039
     2.89782    -8.14517
     2.92987    -8.04636
     2.96191    -7.93512
     2.99395    -7.81316

     0.00000    -0.06701
     0.03040    -0.14416
     0.06080    -0.35561
     0.09120    -0.66035
     0.12160    -1.02263
     0.15200    -1.41910
     0.18240    -1.83596
     0.21280    -2.26508
     0.24320    -2.70159
     0.27359    -3.14238
     0.30399    -3.58529
     0.33439    -4.02865
     0.36479    -4.47106
     0.39519    -4.91116
     0.42559    -5.34761
     0.45599    -5.77903
     0.48639    -6.20405
     0.51679    -6.62132
     0.54719    -7.02945
     0.57759    -7.42714
     0.60799    -7.81316
     0.62826    -7.81161
     0.64852    -7.80702
     0.66879    -7.79955
     0.68905    -7.78944
     0.70932    -7.77707
     0.72959    -7.76287
     0.74985    -7.74741
     0.77012    -7.73130
     0.79038    -7.71524
     0.81065    -7.69996
     0.83092    -7.68619
     0.85118    -7.67463
     0.87145    -7.66588
     0.89172    -7.66043
     0.91198    -7.65857
     0.93348    -7.50031
     0.95497    -7.34838
     0.97647    -7.20697
     0.99797    -7.08060
     1.01946    -6.97366
     1.04096    -6.88940
     1.06245    -6.82918
     1.08395    -6.79205
     1.10544    -6.77507
     1.12694    -6.77416
     1.14843    -6.78494
     1.16993    -6.80335
     1.19143    -6.82596
     1.21292    -6.85000
     1.23442    -6.87331
     1.25591    -6.89428
     1.27741    -6.91170
     1.29890    -6.92471
     1.32040    -6.93274
     1.34190    -6.93545
     1.36822    -6.88606
     1.39455    -6.74502
     1.42088    -6.52886
     1.44720    -6.25503
     1.47353    -5.93745
     1.49986    -5.58599
     1.52618    -5.20749
     1.55251    -4.80683
     1.57884    -4.38772
     1.60516    -3.95313
     1.63149    -3.50587
     1.65782    -3.04881
     1.68414    -2.58529
     1.71047    -2.11955
     1.73680    -1.65767
     1.76312    -1.20902
     1.78945    -0.78926
     1.81578    -0.42575
     1.84210    -0.16482
     1.86843    -0.06701
     1.90067    -0.19646
     1.93292    -0.52598
     1.96516    -0.95997
     1.99740    -1.43801
     2.02965    -1.92975
     2.06189    -2.41982
     2.09413    -2.89992
     2.12638    -3.36520
     2.15862    -3.81263
     2.19086    -4.24019
     2.22311    -4.64646
     2.25535    -5.03038
     2.28759    -5.39119
     2.31984    -5.72829
     2.35208    -6.04119
     2.38432    -6.32951
     2.41657    -6.59288
     2.44881    -6.83103
     2.48105    -7.04374
     2.51330    -7.23080
     2.54534    -7.15523
     2.57739    -7.08425
     2.60943    -7.02052
     2.64147    -6.96826
     2.67352    -6.93302
     2.70556    -6.92075
     2.73760    -6.93656
     2.76965    -6.98304
     2.80169    -7.05913
     2.83374    -7.16038
     2.86578    -7.28021
