 #kdis   eig(isp)  s(isp)  py(isp) pz(isp) px(isp) dxy(isp) dyz(isp) dz2 (isp) dxz(isp) dx2(isp) ... tot(isp)
     0.26408   -11.07737     0.20800     0.00900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21700
     0.27022   -11.03989     0.20800     0.00900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21700
     0.27636   -11.00159     0.20800     0.00900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21700
     0.28250   -10.96246     0.20800     0.01000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21700
     0.28864   -10.92252     0.20700     0.01000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21800
     0.29478   -10.88175     0.20700     0.01100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21800
     0.30092   -10.84017     0.20700     0.01100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21800
     0.30706   -10.79778     0.20700     0.01200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21800
     0.31321   -10.75458     0.20700     0.01200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21900
     0.31935   -10.71057     0.20600     0.01300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21900
     0.32549   -10.66577     0.20600     0.01300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21900
     0.33163   -10.62016     0.20600     0.01400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.21900
     0.33777   -10.57376     0.20600     0.01400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22000
     0.34391   -10.52656     0.20500     0.01500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22000
     0.35005   -10.47858     0.20500     0.01500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22000
     0.35620   -10.42981     0.20500     0.01600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22100
     0.36234   -10.38025     0.20500     0.01600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22100
     0.36848   -10.32992     0.20500     0.01700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22100
     0.37462   -10.27881     0.20400     0.01700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22200
